,20,40,50,60,101,103,105,107,109,111,112,113,114,115,116,117,119,120,121,122,123,125,129,131,133,135,137,145,147,149,151,153,155,159,161,163,169,171,173,175,177,179,180,181,183,185,186,187,189,191,193,195,197,199,201,202,203,204,205,207,209,211,213,215,217,219,221,223,225,229,231,233,235,237,238,239,240,241,243,245,247,249,251,257,261,263,269,271,273,275,277,281,283,285,287,289,291,293,295,297,299,301,303,305,307,309,311,313,315,317,319,321,323,325,329,330,333,10,335
38700,0.03654997,0.0014617696,-0.0036193868,0.48829052,0.20764668,0.10978759,0.084916405,0.025506116,0.10071168,0.08494469,0.013330585,0.04293372,0.014016241,0.02178309,0.05558653,-0.050186526,-0.0091136955,-0.03980717,-0.018780774,0.0067547993,0.37825507,0.3724569,-0.015389514,-0.025565144,0.03654997,0.00978152,0.0029128743,0.006868645,0.006467316,-0.00042245476,-3.6328942e-09,-0.0053737075,-0.0034910704,0.0029084957,0.0010640158,-0.0040589343,0.0070685637,0.0047215438,0.40133965,0.3978108,0.39499536,0.40165848,0.00017715729,0.00017715729,0.4087053,-0.0009920808,0.031246232,0.39903885,0.31142336,-0.08493494,-0.11709541,-0.020432962,-0.024396515,-0.022934748,0.0014617688,0.038961746,0.009463236,0.038961746,0.031246232,0.03239798,-0.006541073,0.008674378,0.037787307,0.036263425,0.0011413018,0.0077397064,-0.0077397064,0.04450906,0.045670122,0.31142336,0.29655263,0.2897102,0.0067406124,0.033692826,0.04032365,0.011358875,0.04032365,0.04032365,0.040264368,0.019536445,0.012300847,0.0060192593,0.002815438,0.0015535331,0.006285761,0.0011229047,0.020137172,-0.00078979734,0.019863343,0.0064842408,0.0002957164,0.006188525,0.010339494,-0.0051900344,0.006583047,-0.0036193838,0.0037148518,-0.0035032586,0.005149459,-0.0142716,-0.008276465,-0.008276465,-0.0059951344,-0.035914924,-0.041910056,-0.007865821,0.044129245,-0.0030531276,-0.09666245,0.007556067,-0.0008154545,0.40083948,0.003802807,0.011727505,0.48829052,0.48829052,0.48829052,0.20764668,0.0
39600,0.060840502,0.010941417,0.00080891745,0.48941562,0.20890853,0.11040308,0.08424452,0.025358738,0.10040278,0.08302988,0.014110637,0.041905507,0.01376814,0.021256512,0.05417135,-0.048722554,-0.010533793,-0.03723219,-0.016039407,0.007880783,0.3935513,0.37471765,-0.029839939,-0.04284169,0.060840502,0.016672945,0.0032095562,0.013463387,0.013021181,-0.023177953,-0.022712471,0.010896282,0.012970668,-0.013612579,-0.015644923,-0.006262062,0.009578228,0.020230034,0.3973301,0.39344186,0.39033964,0.39617723,0.00019520108,0.00019520108,0.40265045,-0.0010931261,0.030686928,0.39196458,0.31388745,-0.07512358,-0.11362545,-0.027164206,-0.031531457,-0.020590039,0.010941418,0.039205495,0.0104443,0.039205495,0.030686928,0.03103434,-0.0058456506,0.00959276,0.036532577,0.035035938,0.0006178006,0.0070237983,-0.0070237983,0.043299217,0.04457853,0.31388745,0.29795867,0.2910351,0.0069705397,0.03368779,0.03963376,0.011155586,0.03963376,0.03963376,0.039568443,0.020332607,0.013553712,0.006632332,0.0031021954,0.0017117633,0.005732319,0.0012372745,0.018584913,0.00032341963,0.017089535,0.0053481977,0.00032583563,0.0050223623,0.0083921375,-0.0044916086,0.004230028,0.0008089024,0.0040932163,-0.0020866594,0.0039005277,-0.013312001,-0.007845014,-0.007845014,-0.0054669864,-0.035410557,-0.04087754,-0.007375652,0.04241159,-0.0017449042,-0.086461246,0.0075811916,-0.0006106518,0.3952748,0.0035743944,0.011337665,0.48941562,0.48941562,0.48941562,0.20890853,0.0
40500,0.059998922,0.011108751,0.0010314482,0.48979452,0.20898134,0.11043751,0.084282875,0.025366167,0.10043722,0.08306432,0.014061405,0.04189932,0.013762237,0.02126394,0.054159254,-0.048753496,-0.01047123,-0.037297666,-0.016110072,0.0078527555,0.39312986,0.37509653,-0.02901155,-0.042007953,0.059998922,0.016665101,0.0032095562,0.013455545,0.0130133405,-0.023177953,-0.022712471,0.010904123,0.012978511,-0.013620422,-0.015652765,-0.0062567107,0.009572877,0.020243227,0.3969609,0.39307266,0.38997048,0.3958159,0.00019520108,0.00019520108,0.4022911,-0.0010931261,0.0306659,0.39163575,0.31368986,-0.07499235,-0.11362545,-0.027304549,-0.031671796,-0.020563046,0.011108751,0.039180536,0.010440365,0.039180536,0.0306659,0.03100341,-0.0058512553,0.009562204,0.036517154,0.03502085,0.00062461867,0.0070316545,-0.0070316545,0.043290608,0.044569924,0.31368986,0.29781598,0.2910351,0.006915635,0.033610757,0.039411202,0.01101006,0.039411202,0.039411202,0.039345883,0.020277213,0.013553712,0.006632332,0.0031021954,0.0017117633,0.0056769233,0.0012372745,0.018417748,0.00037881476,0.016866976,0.0052648545,0.00032583563,0.0049390183,0.008252922,-0.004435383,0.004090458,0.0010314602,0.0040932163,-0.0020036716,0.0038175401,-0.01333484,-0.00785497,-0.00785497,-0.0054798694,-0.03541866,-0.040898524,-0.007377605,0.04239846,-0.0017663505,-0.0863209,0.0075783557,-0.0006627211,0.39491346,0.0034317044,0.011328554,0.48979452,0.48979452,0.48979452,0.20898134,0.0
41400,0.05919237,0.011257378,0.0012414841,0.49016985,0.20905392,0.11047207,0.08432091,0.025373714,0.100471765,0.08309887,0.014014898,0.041894455,0.013756964,0.021271488,0.05414912,-0.04878397,-0.010411904,-0.037360877,-0.016177792,0.007826163,0.39273757,0.37547186,-0.028217334,-0.041208755,0.05919237,0.016657745,0.0032095562,0.01344819,0.013005985,-0.023177953,-0.022712471,0.010911479,0.012985866,-0.013627778,-0.01566012,-0.0062517324,0.009567899,0.020255562,0.3966195,0.39273125,0.38962907,0.3954822,0.00019520108,0.00019520108,0.40195942,-0.0010931261,0.03064659,0.3913328,0.31350335,-0.07487586,-0.11362545,-0.027429335,-0.031796586,-0.020539206,0.011257378,0.03915699,0.010436134,0.03915699,0.03064659,0.030975338,-0.0058569033,0.009533527,0.03650349,0.03500751,0.000631198,0.007039363,-0.007039363,0.043283522,0.04456284,0.31350335,0.29768094,0.2910351,0.0068642274,0.033538483,0.039201185,0.01087232,0.039201185,0.039201185,0.039135866,0.020225095,0.013553712,0.006632332,0.0031021954,0.0017117633,0.0056248056,0.0012372745,0.018259851,0.00043093256,0.016656961,0.005186208,0.00032583563,0.0048603727,0.008121553,-0.0043824306,0.0039588604,0.0012414755,0.0040932163,-0.0019252544,0.003739123,-0.013356921,-0.007864636,-0.007864636,-0.005492284,-0.03542705,-0.040919334,-0.007379681,0.042387187,-0.0017867254,-0.08619612,0.007575679,-0.00071145216,0.3945798,0.0032966405,0.011320252,0.49016985,0.49016985,0.49016985,0.20905392,0.0
42300,0.05841867,0.011388987,0.0014394133,0.49054164,0.20912623,0.11050672,0.08435858,0.025381366,0.10050642,0.08313352,0.013970938,0.041890815,0.013752279,0.02127914,0.054140795,-0.048814,-0.010355607,-0.037421953,-0.016242752,0.007800919,0.39237246,0.3758437,-0.027455173,-0.040441964,0.05841867,0.016650837,0.0032095562,0.013441281,0.012999076,-0.023177953,-0.022712471,0.010918387,0.012992774,-0.013634685,-0.015667029,-0.006247101,0.009563267,0.020267101,0.39630395,0.3924157,0.3893135,0.3951742,0.00019520108,0.00019520108,0.40165365,-0.0010931261,0.03062888,0.39105394,0.3133276,-0.07477276,-0.11362545,-0.027539983,-0.03190723,-0.020518247,0.011388986,0.03913481,0.010431663,0.03913481,0.03062888,0.03094991,-0.005862579,0.009506594,0.03649146,0.03499578,0.0006375521,0.007046931,-0.007046931,0.04327785,0.044557165,0.3133276,0.29755324,0.2910351,0.006816139,0.033470742,0.03900325,0.010742125,0.03900325,0.03900325,0.038937926,0.020176113,0.013553712,0.006632332,0.0031021954,0.0017117633,0.005575822,0.0012372745,0.018110896,0.00047991573,0.016459024,0.0051120855,0.00032583563,0.00478625,0.007997738,-0.0043326276,0.0038349351,0.0014394129,0.0040932163,-0.0018512419,0.00366511,-0.013378286,-0.007874028,-0.007874028,-0.005504258,-0.03543571,-0.040939968,-0.007381871,0.042377654,-0.001806104,-0.08608547,0.007573157,-0.0007570179,0.3942718,0.0031689683,0.011312699,0.49054164,0.49054164,0.49054164,0.20912623,0.0
43200,0.05425633,0.007658151,-0.00042392718,0.49074644,0.20887104,0.11036597,0.08460365,0.025421198,0.100617774,0.08368285,0.013509713,0.04206868,0.013768828,0.021422394,0.05437308,-0.049275447,-0.009669068,-0.03846991,-0.01727364,0.0074780923,0.38924536,0.37604845,-0.023721673,-0.036511827,0.05425633,0.016452063,0.003128643,0.013323421,0.012892364,-0.023166215,-0.022712471,0.010994723,0.013016813,-0.013642542,-0.01562365,-0.006220372,0.009452937,0.019976994,0.39484826,0.391058,0.38803405,0.39414278,0.00019028004,0.00019028004,0.40076858,-0.0010655683,0.030571528,0.39050752,0.3089465,-0.07868195,-0.114761084,-0.024707519,-0.028964669,-0.021306517,0.0076581524,0.038621005,0.009926664,0.038621005,0.030571528,0.03123318,-0.0061096647,0.009195472,0.036681194,0.035197735,0.00081397773,0.0072650444,-0.0072650444,0.04348899,0.044736058,0.3089465,0.29319218,0.2858617,0.007021964,0.03340087,0.039847028,0.011524439,0.039847028,0.039847028,0.039783362,0.020125,0.013212021,0.0064651305,0.003023989,0.0016686096,0.0058927857,0.0012060828,0.019023847,1.0286981e-05,0.017871149,0.0056674182,0.0003176213,0.0053497967,0.0089389635,-0.0046862974,0.0048853606,-0.000423932,0.003990026,-0.002484525,0.004252666,-0.013718181,-0.008022718,-0.008022718,-0.005695462,-0.03555727,-0.041252732,-0.007505482,0.04270322,-0.0021761355,-0.09005355,0.0074587506,-0.0004367866,0.39326307,0.0040656887,0.011371607,0.49074644,0.49074644,0.49074644,0.20887104,0.0
44100,0.05330242,0.007981526,-0.00018634638,0.49107876,0.20893165,0.11039323,0.08463699,0.025426568,0.10064504,0.08371011,0.013448332,0.042053312,0.013759335,0.02142776,0.054348223,-0.049303427,-0.009592826,-0.038538236,-0.017352877,0.0074421973,0.38867512,0.37638083,-0.022783205,-0.035566483,0.05330242,0.016443491,0.003128643,0.013314851,0.012883793,-0.023166215,-0.022712471,0.011003292,0.013025384,-0.013651113,-0.01563222,-0.006213497,0.009446062,0.01999244,0.39433095,0.3905407,0.3875167,0.39363268,0.00019028004,0.00019028004,0.40025923,-0.0010655683,0.03054208,0.39003953,0.30873534,-0.078425094,-0.114761084,-0.024978604,-0.029235752,-0.021254225,0.007981527,0.038594585,0.00992969,0.038594585,0.03054208,0.031183915,-0.006113184,0.0091541475,0.036655262,0.03517204,0.0008211567,0.0072723334,-0.0072723334,0.043470245,0.044717308,0.30873534,0.2930416,0.2858617,0.0069613415,0.033316847,0.039609443,0.01137088,0.039609443,0.039609443,0.03954577,0.02006478,0.013212021,0.0064651305,0.003023989,0.0016686096,0.0058325646,0.0012060828,0.018846484,7.0507616e-05,0.017633565,0.005578444,0.0003176213,0.005260823,0.008790353,-0.0046257884,0.0047358763,-0.00018634742,0.003990026,-0.0023964243,0.004164565,-0.013743158,-0.008033283,-0.008033283,-0.005709876,-0.03556027,-0.041270144,-0.007506203,0.042678248,-0.002203228,-0.08978247,0.0074557303,-0.0004943887,0.392753,0.003915149,0.011357375,0.49107876,0.49107876,0.49107876,0.20893165,0.0
45000,0.05240025,0.008265224,4.264704e-05,0.4914076,0.20899229,0.11042086,0.084670015,0.025432155,0.10067267,0.083737746,0.0133910775,0.042040043,0.013750816,0.021433348,0.054326426,-0.049330857,-0.009521467,-0.038603377,-0.017427819,0.0074085547,0.38814968,0.3767096,-0.021895261,-0.034672223,0.05240025,0.016435584,0.003128643,0.013306943,0.012875884,-0.023166215,-0.022712471,0.011011201,0.013033292,-0.013659021,-0.015640127,-0.00620718,0.009439745,0.020006664,0.39385638,0.39006612,0.38704214,0.39316526,0.00019028004,0.00019028004,0.3997927,-0.0010655683,0.03051505,0.38961107,0.30853188,-0.07820013,-0.114761084,-0.025216436,-0.029473586,-0.02120836,0.008265223,0.038569078,0.009931213,0.038569078,0.03051505,0.031139577,-0.006116995,0.009116072,0.036632046,0.0351491,0.00082802033,0.007279438,-0.007279438,0.043453887,0.044700954,0.30853188,0.29289603,0.2858617,0.0069033946,0.033236314,0.039380446,0.011222414,0.039380446,0.039380446,0.039316773,0.020006962,0.013212021,0.0064651305,0.003023989,0.0016686096,0.0057747453,0.0012060828,0.018675301,0.00012832729,0.017404562,0.005492684,0.0003176213,0.005175063,0.008647112,-0.0045675263,0.0045918548,4.2653286e-05,0.003990026,-0.0023114453,0.0040795864,-0.013767007,-0.0080434205,-0.0080434205,-0.0057235854,-0.03556385,-0.041287433,-0.007507116,0.042656217,-0.0022284351,-0.08954464,0.007452814,-0.00054941897,0.3922856,0.0037696,0.011344507,0.4914076,0.4914076,0.4914076,0.20899229,0.0
45900,0.051545933,0.008514961,0.00026122617,0.49173298,0.20905292,0.1104488,0.08470271,0.025437932,0.1007006,0.08376568,0.013337631,0.042028688,0.013743188,0.021439126,0.054307453,-0.04935777,-0.009454614,-0.038665585,-0.017498787,0.0073769973,0.38766536,0.377035,-0.021054054,-0.03382521,0.051545933,0.016428279,0.003128643,0.013299637,0.0128685795,-0.023166215,-0.022712471,0.011018505,0.013040598,-0.013666326,-0.015647434,-0.0062013743,0.00943394,0.020019775,0.39342117,0.38963094,0.38660696,0.392737,0.00019028004,0.00019028004,0.3993655,-0.0010655683,0.030490302,0.38921905,0.3083376,-0.07800236,-0.114761084,-0.025425848,-0.029682996,-0.021168036,0.008514961,0.03854471,0.009931599,0.03854471,0.030490302,0.031099634,-0.0061210208,0.009080902,0.03661132,0.035128664,0.0008345851,0.0072863703,-0.0072863703,0.043439727,0.04468679,0.3083376,0.2927567,0.2858617,0.006848533,0.03315987,0.039161857,0.011080266,0.039161857,0.039161857,0.03909819,0.019951962,0.013212021,0.0064651305,0.003023989,0.0016686096,0.0057197465,0.0012060828,0.018511714,0.00018332571,0.017185979,0.0054108254,0.0003176213,0.0050932043,0.008510385,-0.0045119897,0.004454459,0.00026123945,0.003990026,-0.002230255,0.0039983955,-0.013789806,-0.008053161,-0.008053161,-0.005736643,-0.03556796,-0.041304607,-0.0075082076,0.042636875,-0.0022519664,-0.08933523,0.007450026,-0.000601493,0.39185733,0.00363024,0.011332869,0.49173298,0.49173298,0.49173298,0.20905292,0.0
46800,0.043915916,-0.0015856955,-0.0025074692,0.49179435,0.20830213,0.11006295,0.08529649,0.025553765,0.10098704,0.08522004,0.01234926,0.042609293,0.013844221,0.021830736,0.05509008,-0.05051896,-0.007912703,-0.04117906,-0.019947043,0.0065932614,0.38190573,0.37684402,-0.014491524,-0.026770871,0.043915916,0.015941735,0.0029128743,0.013028862,0.012627533,-0.023134924,-0.022712471,0.011178546,0.013061182,-0.0136437565,-0.015488237,-0.0061626523,0.009172282,0.01917008,0.39191368,0.38838485,0.38556942,0.39232862,0.00017715729,0.00017715729,0.3993612,-0.0009920808,0.030732132,0.39019334,0.30645704,-0.08105578,-0.10933532,-0.016825618,-0.02078917,-0.022374865,-0.0015856946,0.038336765,0.009352358,0.038336765,0.030732132,0.031727225,-0.0065707355,0.00817576,0.03730287,0.035788037,0.0012441981,0.007835797,-0.007835797,0.04412752,0.04528858,0.30645704,0.29175138,0.2852308,0.0065754945,0.033025406,0.039211735,0.010914382,0.039211735,0.039211735,0.039152455,0.019264627,0.012300847,0.0060192593,0.002815438,0.0015535331,0.006013945,0.0011229047,0.019297075,-0.0005179808,0.018751431,0.006067811,0.0002957164,0.0057720942,0.009644009,-0.0049040457,0.0058806287,-0.0025074705,0.0037148518,-0.0030937637,0.0047399634,-0.014638759,-0.008428219,-0.008428219,-0.0062105414,-0.035880197,-0.04209074,-0.007851569,0.043639604,-0.00327816,-0.0925097,0.0074333907,-0.0008578966,0.39150962,0.0034809907,0.01145392,0.49179435,0.49179435,0.49179435,0.20830213,0.0
47700,0.042255912,-0.0003603791,-0.002346868,0.49203852,0.20833205,0.110070005,0.08531935,0.025552742,0.100994095,0.085227095,0.012222985,0.0425537,0.013818144,0.021829713,0.055008415,-0.050542843,-0.007761376,-0.041275483,-0.02008192,0.0065144687,0.38059798,0.37708822,-0.012860808,-0.025125196,0.042255912,0.01592741,0.0029128743,0.013014536,0.012613206,-0.023134924,-0.022712471,0.011192871,0.013075507,-0.013658083,-0.015502563,-0.006147693,0.009157322,0.019199364,0.39067304,0.3871442,0.38432878,0.39109477,0.00017715729,0.00017715729,0.39812323,-0.0009920808,0.030666457,0.3890533,0.30631262,-0.080060154,-0.10933532,-0.017862046,-0.0218256,-0.022185968,-0.0003603679,0.038320594,0.009401857,0.038320594,0.030666457,0.031587824,-0.0065631433,0.008077875,0.0372296,0.035713308,0.0012538352,0.007842536,-0.007842536,0.044063892,0.045224953,0.30631262,0.29164818,0.2852308,0.0065342663,0.032970045,0.039051127,0.010809141,0.039051127,0.039051127,0.03899185,0.019225087,0.012300847,0.0060192593,0.002815438,0.0015535331,0.0059744027,0.0011229047,0.019176012,-0.00047843845,0.018590825,0.006007662,0.0002957164,0.005711946,0.009543554,-0.004862796,0.0057792305,-0.0023468656,0.0037148518,-0.0030345572,0.004680757,-0.014679091,-0.008444149,-0.008444149,-0.006234942,-0.035863753,-0.042098697,-0.00784753,0.043560836,-0.0033352359,-0.091473274,0.0074313534,-0.000897087,0.3902757,0.0033777882,0.011413111,0.49203852,0.49203852,0.49203852,0.20833205,0.0
48600,0.04072917,0.00072672195,-0.0021783486,0.49227858,0.20836315,0.11007852,0.085341915,0.025552385,0.10100262,0.085235626,0.012107615,0.042503912,0.013794673,0.021829356,0.054935154,-0.050565768,-0.0076228925,-0.041364387,-0.020205956,0.0064419666,0.37940994,0.37732822,-0.011360233,-0.023611153,0.04072917,0.015914707,0.0029128743,0.013001831,0.012600502,-0.023134924,-0.022712471,0.0112055745,0.013088211,-0.013670787,-0.015515267,-0.0061342246,0.0091438545,0.019225534,0.38954774,0.3860189,0.38320348,0.38997585,0.00017715729,0.00017715729,0.39700094,-0.0009920808,0.030606523,0.38802007,0.30616137,-0.07917818,-0.10933532,-0.018780649,-0.0227442,-0.02201747,0.00072673144,0.038303323,0.009444521,0.038303323,0.030606523,0.03146199,-0.0065570273,0.007988775,0.037163552,0.03564607,0.0012628345,0.007848961,-0.007848961,0.04400684,0.0451679,0.30616137,0.2915397,0.2852308,0.0064915265,0.03291218,0.03888261,0.010698487,0.03888261,0.03888261,0.03882333,0.019183513,0.012300847,0.0060192593,0.002815438,0.0015535331,0.0059328275,0.0011229047,0.019049069,-0.00043686377,0.018422307,0.0059445496,0.0002957164,0.0056488337,0.009438148,-0.0048195324,0.005672855,-0.0021783477,0.0037148518,-0.002972415,0.004618615,-0.014716466,-0.008458973,-0.008458973,-0.006257492,-0.035849303,-0.042106796,-0.007844079,0.043490145,-0.0033877161,-0.09055467,0.0074292044,-0.00093767885,0.38915682,0.003269281,0.011376492,0.49227858,0.49227858,0.49227858,0.20836315,0.0
49500,0.03939077,0.0016065917,-0.0019914026,0.49251658,0.2083967,0.11008951,0.0853645,0.025553044,0.10101361,0.085246615,0.012007951,0.042462647,0.013774968,0.021830015,0.05487418,-0.05058769,-0.0075028627,-0.041443218,-0.020314716,0.0063788425,0.37839478,0.37756625,-0.010043934,-0.022283439,0.03939077,0.015904026,0.0029128743,0.012991152,0.012589822,-0.023134924,-0.022712471,0.011216256,0.013098893,-0.013681468,-0.015525947,-0.006122809,0.009132439,0.019247632,0.38858932,0.38506046,0.38224503,0.38902348,0.00017715729,0.00017715729,0.39604592,-0.0009920808,0.03055483,0.3871407,0.30599415,-0.07846602,-0.10933532,-0.019523397,-0.023486951,-0.021880358,0.0016065941,0.03828359,0.009476487,0.03828359,0.03055483,0.031356845,-0.0065531805,0.007913176,0.03710801,0.03558978,0.0012709633,0.007855004,-0.007855004,0.043959428,0.04512049,0.30599415,0.29141906,0.2852308,0.0064449236,0.03284825,0.038695663,0.0105754705,0.038695663,0.038695663,0.038636386,0.019137286,0.012300847,0.0060192593,0.002815438,0.0015535331,0.005886602,0.0011229047,0.01890835,-0.00039063834,0.018235361,0.005874537,0.0002957164,0.0055788206,0.009321215,-0.004771562,0.0055548702,-0.0019914021,0.0037148518,-0.0029034535,0.0045496533,-0.014749659,-0.00847225,-0.00847225,-0.0062774094,-0.035838038,-0.042115446,-0.007841483,0.043431263,-0.0034327288,-0.08981192,0.0074268035,-0.0009818804,0.38820446,0.0031486673,0.011345905,0.49251658,0.49251658,0.49251658,0.2083967,0.0
50400,0.026373394,-0.011614921,-0.006477229,0.4924655,0.20720012,0.10948496,0.08621053,0.025732316,0.1014175,0.08740238,0.010386191,0.043252878,0.013907298,0.022422958,0.055948243,-0.052279312,-0.005026052,-0.045033857,-0.024032252,0.0049098893,0.36870214,0.3775151,0.001381706,-0.010114921,0.026373396,0.015188867,0.0025892218,0.012599646,0.012242909,-0.023087984,-0.022712471,0.011441657,0.013115112,-0.013632956,-0.015272494,-0.006059565,0.008734792,0.01796359,0.38510484,0.38196805,0.37946546,0.38715807,0.00015747314,0.00015747314,0.3947781,-0.00088184956,0.030785969,0.38747007,0.3002439,-0.08484345,-0.10498209,-0.008619231,-0.01214239,-0.023757309,-0.011614921,0.03763766,0.00840522,0.03763766,0.030785969,0.03216253,-0.0072737215,0.0064262273,0.03805969,0.03651834,0.001886724,0.008649538,-0.008649538,0.04490682,0.045938876,0.3002439,0.286838,0.2806883,0.006179119,0.03253831,0.03910324,0.010767644,0.03910324,0.03910324,0.039050546,0.018146353,0.010934087,0.0053504524,0.0025026114,0.0013809182,0.0063679675,0.0009981374,0.02037908,-0.001482666,0.020916302,0.0069847167,0.00026285902,0.006721858,0.011229709,-0.0054547396,0.007913921,-0.006477226,0.0033020906,-0.004311681,0.0057749697,-0.016091716,-0.0090640895,-0.0090640895,-0.0070276246,-0.036187597,-0.04321522,-0.008348083,0.044866424,-0.0050931834,-0.09636287,0.0073198345,-0.0011407159,0.38643003,0.00344781,0.011519411,0.4924655,0.4924655,0.4924655,0.20720012,0.0
51300,0.02452555,-0.010194227,-0.006205896,0.4926148,0.2072066,0.10948009,0.08622189,0.025728796,0.10141262,0.087397516,0.010235709,0.043179866,0.013875523,0.022419434,0.05584345,-0.0522942,-0.0048473165,-0.045116607,-0.024180306,0.004799022,0.36714354,0.37766448,0.0032005375,-0.008278839,0.024525551,0.015177105,0.0025892218,0.012587882,0.012231146,-0.023087984,-0.022712471,0.011453421,0.013126875,-0.0136447195,-0.015284257,-0.0060423147,0.008717542,0.017992605,0.38359994,0.3804632,0.37796056,0.3856569,0.00015747314,0.00015747314,0.39326966,-0.00088184956,0.030704182,0.38606876,0.30000204,-0.08368403,-0.10498209,-0.009829785,-0.013352943,-0.023547169,-0.010194227,0.037608206,0.008457557,0.037608206,0.030704182,0.03200473,-0.0072640204,0.0063190577,0.037968196,0.036426272,0.0018958745,0.008653295,-0.008653295,0.044824477,0.04585653,0.30000204,0.2866639,0.2806883,0.0061113546,0.0324447,0.03883191,0.010589922,0.03883191,0.03883191,0.038779214,0.018082136,0.010934087,0.0053504524,0.0025026114,0.0013809182,0.006303751,0.0009981374,0.020171966,-0.0014184492,0.020644972,0.0068830964,0.00026285902,0.006620237,0.01106,-0.0053845975,0.0077421577,-0.006205896,0.0033020906,-0.004212113,0.0056754025,-0.016137283,-0.0090817725,-0.0090817725,-0.0070555103,-0.03615692,-0.04321243,-0.008340754,0.044767026,-0.0051492183,-0.0951523,0.0073162247,-0.0012048702,0.38492888,0.0032736962,0.011468276,0.4926148,0.4926148,0.4926148,0.2072066,0.0
52200,0.022797525,-0.00888161,-0.0059381677,0.49275595,0.20721313,0.10947589,0.08623262,0.02572565,0.10140842,0.08739331,0.010094784,0.04311165,0.013845892,0.02241629,0.0557456,-0.052308068,-0.0046799053,-0.04519295,-0.02431884,0.004694078,0.3656886,0.37780562,0.0049015507,-0.00656144,0.022797525,0.015166479,0.0025892218,0.012577258,0.0122205205,-0.023087984,-0.022712471,0.011464045,0.013137501,-0.013655345,-0.015294882,-0.0060259285,0.008701155,0.018019617,0.38219437,0.3790576,0.376555,0.38425484,0.00015747314,0.00015747314,0.39186078,-0.00088184956,0.03062737,0.3847605,0.29976335,-0.08261448,-0.10498209,-0.01094679,-0.014469949,-0.02335156,-0.008881611,0.037579145,0.008505307,0.037579145,0.03062737,0.03185687,-0.007255325,0.0062183724,0.037882697,0.036340334,0.0019044764,0.008656794,-0.008656794,0.044747576,0.04577963,0.29976335,0.2864914,0.2806883,0.006045171,0.03235302,0.038564183,0.010413875,0.038564183,0.038564183,0.03851149,0.018018655,0.010934087,0.0053504524,0.0025026114,0.0013809182,0.006240271,0.0009981374,0.019967716,-0.0013549698,0.020377245,0.0067828246,0.00026285902,0.0065199654,0.010892543,-0.005315402,0.007572691,-0.0059381677,0.0033020906,-0.004113852,0.005577141,-0.016180027,-0.00909837,-0.00909837,-0.007081658,-0.036128037,-0.043209698,-0.008333943,0.044674277,-0.0052024457,-0.094035305,0.007312663,-0.0012674918,0.38352683,0.0031012122,0.011420818,0.49275595,0.49275595,0.49275595,0.20721313,0.0
53100,0.02118786,-0.0076762596,-0.0056738746,0.49288934,0.20721975,0.10947237,0.08624276,0.02572287,0.1014049,0.0873898,0.009963362,0.043048203,0.013818382,0.02241351,0.055654645,-0.052320987,-0.004523751,-0.04526313,-0.02444797,0.004595188,0.36433622,0.37793905,0.0064862,-0.004961323,0.021187862,0.015156931,0.0025892218,0.012567709,0.012210973,-0.023087984,-0.022712471,0.011473592,0.013147048,-0.013664892,-0.01530443,-0.00601046,0.008685687,0.01804463,0.38088715,0.3777504,0.37524778,0.3829509,0.00015747314,0.00015747314,0.39055052,-0.00088184956,0.030555528,0.38354433,0.29952776,-0.08163386,-0.10498209,-0.011971259,-0.015494417,-0.023170678,-0.0076762615,0.037550434,0.008548438,0.037550434,0.030555528,0.03171912,-0.0072476105,0.0061243395,0.037803136,0.036260482,0.0019125358,0.008660048,-0.008660048,0.044676077,0.04570813,0.29952776,0.28632042,0.2806883,0.0059805377,0.032263193,0.03829989,0.010239411,0.03829989,0.03829989,0.038247194,0.017955873,0.010934087,0.0053504524,0.0025026114,0.0013809182,0.006177489,0.0009981374,0.019766208,-0.0012921877,0.02011295,0.00668384,0.00026285902,0.006420981,0.010727236,-0.0052471114,0.0074054156,-0.005673876,0.0033020906,-0.0040168352,0.005480124,-0.016219972,-0.00911389,-0.00911389,-0.00710608,-0.036101013,-0.043207094,-0.008327644,0.044588134,-0.005252632,-0.093010835,0.007309146,-0.0013286085,0.3822229,0.0029302656,0.01137697,0.49288934,0.49288934,0.49288934,0.20721975,0.0
